ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
3049,"En este caso, si se toma una decisión sobre la línea que te da la IA (que interpreta, conceptualiza y justifica lo que es ""el interés público legítimo""), pues de poco sirve la formación de un juez, que tendría que poder definir qué es de ""interés público"" y si es o no legítimo",NEU,0,0,3336,1348,184,13695,0,1,0,0,0
3050,"@SharonLiberty19 @petrogustavo Realmente no es una exégesis. Sin embargo, los bots si son capaces de dar respuestas personalizadas como ChatGPT. Ahora, es bien conocido el pago de cuentas falsas o dedicadas a hablar en favor del gobierno Petro, como lo que se mostró del MINSALUD. Evidentemente eres de esos",N,0,0,128,327,5391,1193,0,1,0,0,1
3051,"@SharonLiberty19 @petrogustavo Además, vas a intentar explicarle a un científico de datos y con conocimientos de programación lo que es un bot? Lugar equivocado queride",N,0,0,128,327,5391,1193,0,1,0,0,1
3052,"- Con ChatGPT el futuro está aquí!
- Pues es bastante torpe...
- Si, pero en el futuro...
- No que ya estaba aquí?",NEU,18,2,8159,2118,380144,113123,0,1,0,0,0
3053,@Sifuentes https://t.co/HLpw5Wo6I8,NEU,1,0,306,551,49105,14362,0,1,0,0,0
3054,"@Sifuentes Le pedí un chiste de gatos y tuve que corregirlo 4 veces, vaya futuro sin carisma.",N,1,0,97,782,32084,7042,0,1,0,0,1
3055,"@Sifuentes Esto te puede interesar.
https://t.co/PHL5k7M8WN",NEU,4,0,38126,1784,20074,42412,0,1,0,0,0
3056,@LaTempestad_ Muy bueno eh...,P,1,0,8159,2118,380144,113123,0,1,0,0,0
3057,Un tribunal utiliza el ChatGPT para consultar criterios jurídicos en un proceso contra periodistas https://t.co/Q11JQnoKSd,NEU,22,17,464529,306,1950,115895,0,1,0,0,0
3058,@ErbolDigital La justicia tarada boliviana q vuelvan a la universidad,N,0,0,20,285,875,1931,0,1,0,0,1
3059,"Todos los IA bros respondiendo mi twit en el que pedía una herramienta para detectar ChatGPT me explican cómo tendría que armar mis clases y te calculan el futuro de la humanidad de acá a 30 años. Flaco, te pedí 200 de fiambrín nada más.",NEU,21,0,1221,1081,34920,18251,0,1,0,0,0
3060,@MoscaCovalente No importa qué pregunte un profesor siempre va a haber algún iluminado que le explique cómo dar una clase basado en su experiencia del siglo XX en la primaria,N,1,0,306,532,20879,6251,0,1,0,0,0
3061,@ade_garbuio Mal,N,0,0,1221,1081,34920,18251,0,1,0,0,0
3062,@MoscaCovalente La gente que vaticina que las IA van a reemplazar a los profesores me recuerda a los que 50 años atrás decían lo mismo de las fotocopias,NEU,3,0,120,201,47887,11566,0,1,0,0,1
3063,"@missanxiety27 Sí, es muy difícil predecir cómo vamos a actuar socialmente frente a esas tecnologías, me da paja que hablen con esa sensación de autoridad y confianza",N,1,0,1221,1081,34920,18251,0,1,0,0,0
3064,@MoscaCovalente Es fantástico uno te tiro que prácticamente la educación en ningún nivel es necesaria para nada total las maquinitas hacen todo,N,1,0,697,848,95601,33603,0,1,0,0,0
3065,"@MarceB11 Sí, era el T9000 el chabón",NEU,2,0,1221,1081,34920,18251,0,1,0,0,0
3066,@MoscaCovalente Se hacen los Hari Seldon estos bolud*s por pedirle a un bot que les arme el menú semanal para que se los cocine la vieja,N,2,0,53,471,11927,3616,0,1,0,0,0
3067,ChatGPT en la educación superior: ¿amenaza o llamada de atención? https://t.co/WQZGiQo6Y1,NEU,5,2,21479,614,3249,9033,0,0,0,0,0
3068,"@virtualeduca Tal vez publicaron la conferencia, es posible verla y descargar el 📄 que proponen? Gracias.",NEU,0,0,194,4993,25273,77142,0,1,0,0,0
3069,"🔍 ¡Chicos vean esto! 🥳 Elon Musk anuncia #TruthGPT, una alternativa a #ChatGPT que buscará la verdad absoluta en nuestras conversaciones 🤯 ¡Esto puede cambiar la forma en que interactuamos con la tecnología! 🌟 #innovación #AI #verdad #futuro https://t.co/nfA7WW5FE9",P,10,6,538,256,199,827,0,1,0,0,1
3070,"@RaygRuiz Interesante, como será esta nueva inteligencia artificial 🤔",NEU,1,0,23,105,981,391,0,1,0,0,1
3071,1. Posible influencia del gobernador en DIS. 2. Chatgpt ve impactos del fin acuerdo desarrollo en DIS. 3. Consecuencias negativas en futuro DIS. https://t.co/ANJFa6uhmZ,N,0,0,0,6,0,2,0,1,0,0,1
3072,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,6,0,2,0,1,0,0,1
3073,"El anuncio del gobierno afecta a DIS. La cancelación del acuerdo afecta la confianza de inversores y el monopolio de Disney en parques temáticos, lo que daña su imagen y reputación. Chatgpt avisa que rentabilidad y crecimiento pueden verse afectados. https://t.co/H0VjYcrfgq",N,0,0,0,5,0,2,0,1,0,0,1
3074,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,2,0,1,0,0,1
3075,Las tensiones comerciales USA-China afectarían el precio de acciones Nike. Embajada china quiere detener la investigación COVID para evitar impacto en empresas. ChatGPT prevé baja en precio de acciones Nike por tensiones comerciales. https://t.co/hsoBiPL1ys,N,0,0,0,5,0,2,0,1,0,0,1
3076,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,2,0,1,0,0,1
3077,"Apple lanza cuenta de ahorro al 4.15% (mayor al promedio en EEUU, 0.37%). ChatGPT cree en mejora de su posición financiera y su impacto positivo en AAPL, como JPMorgan. https://t.co/7bz1rRk8pl",P,0,0,0,5,0,2,0,1,0,0,1
3078,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,2,0,1,0,0,1
3079,"Apple lanza cuenta ahorro con alta tasa interés, 4.15% más que promedio EE. UU. ChatGPT opina atraería clientes, aumentaría ingresos, reputación y precio acciones. Impacto positivo en AAPL como JPMorgan en banca. https://t.co/ehXRQFCa9N",P,0,0,0,5,0,2,0,1,0,0,1
3080,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,2,0,1,0,0,1
3081,"Apple lanza cuenta de ahorro con tasa de 4,15% vs EE.UU. del 0,37%. ChatGPT sugiere que puede aumentar clientes, ingresos y reputación. Impacto positivo en AAPL, similar a JPMorgan en banca. https://t.co/ZdNdQiw19x",P,0,0,0,5,0,2,0,1,0,0,1
3082,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,2,0,1,0,0,1
3083,Apple ofrece cuenta de ahorro con alta tasa de interés. ChatGPT cree que es una buena oportunidad para elevar la reputación y posición financiera de Apple. Se pronostica un impacto positivo en las acciones de AAPL. https://t.co/Sesf1ENdpi,P,0,0,0,7,0,2,0,1,0,0,1
3084,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,7,0,2,0,1,0,0,1
3085,"Apple lanza cuenta de ahorro con tasa del 4,15%, por encima del promedio de EE. UU. ChatGPT dice atraerá a más clientes y mejorará la posición de AAPL. Lo comparan con JPMorgan en banca, lo cual tendrá impacto positivo en su precio de acciones. https://t.co/XNLN9zAiiU",P,0,0,0,6,0,2,0,1,0,0,1
3086,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,6,0,2,0,1,0,0,1
3087,"Apple lanza cuenta con alta rentabilidad con tasa del 4.15%. Promedio de EE. UU. es 0.37%. ChatGPT sugiere posible aumento en ingresos y reputación, mejora la posición de AAPL en mercado financiero como JPMorgan y genera impacto positivo en acciones. https://t.co/N9yMxCKYEm",P,0,0,1,7,0,2,0,1,0,0,1
3088,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,1,7,0,2,0,1,0,0,1
3089,"Apple lanza cuenta de ahorros con interés 4,15%. ChatGPT ve aumento de clientes y mejora en posicionamiento y reputación de AAPL en Finanzas. Impacto positivo en AAPL y JPMorgan. https://t.co/P0cWbZn8no",P,0,0,1,6,0,2,0,1,0,0,1
3090,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,1,6,0,2,0,1,0,0,1
3091,"Apple lanza cuenta de ahorro con tasa del 4,15%, superando promedio en EE. UU. ChatGPT sugiere impacto positivo en AAPL en clientes, ingresos, reputación y en el mercado financiero, al igual que JPMorgan en la banca. https://t.co/jiUOsdwILK",P,0,0,0,3,0,2,0,1,0,0,1
3092,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,3,0,2,0,1,0,0,1
3093,"Apple lanza cuenta de ahorros con alto rendimiento: 4,15% tasa interés vs 0,37% US promedio. ChatGPT opina: atraer más clientes, aumentar ingresos, mejorar imagen y acciones, similar a JPMorgan en banca, impacto positivo en AAPL. https://t.co/k2gEvqiomK",P,0,0,0,7,0,2,0,1,0,0,1
3094,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,7,0,2,0,1,0,0,1
3095,"Apple lanza cuenta de ahorro al 4.15% para atraer clientes, ChatGPT cree en su impacto positivo en AAPL y posición en el mercado financiero, como lo hizo JPMorgan en la banca. La tasa de interés (4.15%) supera la media de EE.UU (0.37%). https://t.co/usDjHa7DPv",P,0,0,0,6,0,2,0,1,0,0,1
3096,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,6,0,2,0,1,0,0,1
3097,Pos. de aumento de precio en acciones de Google. Pichai destaca ventaja de IA de Alphabet. Análisis de ChatGPT sugiere impacto en acciones de Alphabet tras comentarios sobre IA. https://t.co/Cq6iArvHcN,P,0,0,0,5,0,11,0,1,0,0,1
3098,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,0,11,0,1,0,0,1
3099,ChatGPT prevé alza de precio de acciones de Google. CEO Pichai destaca ventaja competitiva en inteligencia artificial de Alphabet Inc. Análisis de ChatGPT evalúa impacto en acciones de Alphabet Inc. de declaraciones de Pichai. https://t.co/ASKzE1ygNh,P,0,0,0,2,0,12,0,1,0,0,1
3100,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,2,0,12,0,1,0,0,1
3101,El precio de las acciones de Google sube; CEO Pichai predice ventaja en IA para Alphabet Inc.; análisis de ChatGPT muestra posible impacto en acciones de Alphabet Inc. a raíz de comentarios de Pichai sobre IA. https://t.co/c4XqBFnKYf,NEU,0,0,0,5,1,12,0,1,0,0,1
3102,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,1,12,0,1,0,0,1
3103,"Llaman a Netflix para despedir a Nick y Vanessa. Los hábitos atípicos de visualización preocupan a los inversores, según ChatGPT. Podría haber un impacto negativo en las acciones de la compañía. https://t.co/KwtFdzc1yR",N,0,0,0,7,1,11,0,1,0,0,1
3104,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,7,1,11,0,1,0,0,1
3105,Llamados para despedir a Nick y Vanessa por sesgo y conflictos. Los hábitos de visualización atípicos de impacto potencialmente negativo en acciones de Netflix. Análisis de ChatGPT muestra preocupación de inversores. https://t.co/sJNwgzXqfJ,N,0,0,0,6,1,11,0,1,0,0,1
3106,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,6,1,11,0,1,0,0,1
3107,Estoy experimentando una plataforma que emplea ChatGPT AI para analizar inversiones. ROCKFLOW proporciona recomendaciones de acciones diarias a través del análisis de ChatGPT. Parece tener un buen futuro; estoy considerando invertir. #IA #inversiones https://t.co/kq4cehRgUh,P,0,0,0,5,1,13,0,1,0,0,1
3108,Análisis de ChatGPT: ¡Noticias emocionantes! Esperando resultados de prueba de vuelo. Mejoras en exploración espacial.,P,0,0,0,5,1,13,0,1,0,0,1
3109,"Empiezo a currar, abro el IDE  y al lado un navegador con ChatGPT. 

El futuro era esto",NEU,6,1,216,113,2311,3339,0,1,0,0,0
3110,@davidolivadev Vivo en el pasado 🤣.,NEU,3,0,2172,665,105906,16802,0,1,0,0,0
3111,Es necesario que en un futuro los ns utilizemos IAs similar a chatgpt para difundir nuestras ideas. Es un proyecto interesante que podria realizar el instituto Europa Soberana en colaboración con la Universidad Francisco Franco.,NEU,4,0,123,202,4006,1305,0,1,0,0,1
3112,@PatContrat1488 Qué opinas de esa idea mi buen amigo?,NEU,0,0,123,202,3971,1305,0,1,0,0,1
3113,"@FrancoCRUA ""ChatHH, terminá de escribirme los artículos Globalistán IV y Globalistán V como si fueses NordicThunder"" https://t.co/z3OzH8WvJt",NEU,3,0,908,495,31417,8845,0,1,0,0,1
3114,"¿Quieres dominar ChatGPT como nunca antes? 😎 Descubre cómo la psicología inversa puede sorprenderte y potenciar sus capacidades. 🧠⚡

🔥🧵 HILO IMPACTANTE 🧵🔥

Si quieres que lance un curso gratuito para utilizarlo:

Sígueme 👥

RT🔁 + comentario 💬 ""GPT"" https://t.co/iLPEd5bQIT",P,2,1,558,866,550,705,0,1,0,0,1
3115,"🚀 Este hack funciona en GPT 3.5 y, especialmente, en inglés , de ahí los siguientes ejemplos : https://t.co/FRnVCr7O4H",NEU,0,0,558,866,550,705,0,1,0,0,1
3116,"Podemos ver que, al enfatizar la importancia de protegernos de los riesgos, ChatGPT supera sus límites y nos proporciona ejemplos concretos. https://t.co/PMirqoPqOf",P,0,0,558,866,550,705,0,1,0,0,1
3117,"Si quieres capacitarte en este tema, ¡ya sabes lo que tienes que hacer! 👍

Los límites son infinitos, y se puede ganar mucho dinero 💰💰",P,0,0,558,866,550,705,0,1,0,0,1
3118,"2. Aicyclopedia

Es un directorio que reune más de mil herramientas relacionadas con inteligencia artificial. Están por categorías, generadores de video, editores, transcripción, texto a voz, startups, buscadores, SEO… https://t.co/O9MIoUqDQB",NEU,1,0,6879,1254,6223,18498,0,1,0,0,0
3119,"3. Bionic Reading 

Una web para convertir cualquier texto al formato de “lectura biónica” que resalta algunas letras para, supuestamente, agilizar la lectura. https://t.co/lZfVMwvoHT",NEU,1,0,6879,1254,6223,18498,0,1,0,0,0
3120,"🙏🏼 ¿Te gustó esta selección? Comparte para que llegue a más personas acá en Twitter. 

💉 Si quieres una dosis semanal de herramientas digitales suscríbete a mi newsletter Sala de herramientas. Sale todos los viernes. https://t.co/nTeJwOnTFU",NEU,0,0,6879,1254,6223,18498,0,1,0,0,0
3121,Me urge (y falta tanto) ver en medios mexicanos un análisis real y honesto -informado y crítico- de las herramientas de Inteligencia Artificial. Lo único que tenemos es a Periodistas y dueños y directores haciendo PR y publicidad gratuita a empresas trasnacionales,NEU,9,0,2507,1487,112189,25629,0,1,0,0,0
3122,"Lo mismo con Twitter: ningún medio mexicano cuestionándose realmente el cambio que ha tenido este lugar y lo antagonista que es con una verdadera libertad de prensa. Eso sí, nos quejamos de los algoritmos, pero todos los medios pagaron su Twt Blue",N,5,0,2507,1487,112189,25629,0,1,0,0,0
3123,"💵 ¿Cuánto se invierte en #IA?

Aunque en 2022 el gasto fue menor al año anterior (270.000 millones de dólares), en la última década la inversión se ha multiplicado por 13, como recogen los datos de Stanford y Our World in Data

https://t.co/m5m9vuuesu https://t.co/LolBPzGPKj",NEU,1,0,200307,121,1525,78760,1,0,0,0,0
3124,"📈 ¿Cuál ha sido la evolución de la #IA?

En los últimos 20 años, la IA ha ido superando el rendimiento humano en varios ámbitos, “desde el reconocimiento de la escritura hasta la comprensión del lenguaje”, como analizan  desde Our World in Data

https://t.co/m5m9vuuesu https://t.co/hNX5JcWzDD",NEU,2,0,200307,121,1525,78760,1,0,0,0,0
3125,"📸 En 2017, los sistemas de inteligencia artificial generativa ya podían crear imágenes de personas que no existían.

Sin embargo, en los últimos años, estos modelos han aprendido a generar imágenes a partir de una descripción de texto

#IA

https://t.co/m5m9vuuesu https://t.co/U8mOHf7dou",NEU,0,0,200307,121,1525,78760,1,0,0,0,0
3126,"La iniciativa AIAAIC ha contabilizado 72 problemas relacionados con #IA en 2022, algunos por fallos de diseño. 

Entre ellos, describen la creación de deepfakes o el suicidio de una persona tras mantener una relación con un chatbot

https://t.co/m5m9vuuesu https://t.co/xx0iYYDzT5",N,0,0,200307,121,1525,78760,1,0,0,0,0
3127,"⚖️ Además, desde 2016 el número de proyectos de ley sobre IA ha crecido.

Según un informe de la Universidad de Stanford, en 2022 España y EEUU fueron los países que impulsaron el mayor número de proyectos de ley relacionados con la IA

https://t.co/m5m9vuuesu https://t.co/PBjXmAbGBq",NEU,1,0,200307,121,1525,78760,1,0,0,0,0
